pred_train
-15.9427340552464
39.3200969733815
72.1004440535196
72.0378100311845
69.1646937654502
75.3430668120559
76.9370884211504
77.2388008281194
77.4379282860191
80.2961841254204
80.8760519811942
81.5270291728108
75.730661229479
78.4313287288076
77.7349460041425
77.9578469945421
76.8425210985707
80.4045213645162
80.7825324586737
80.8827870642074
80.0863288318109
82.726592529337
82.4198792341576
82.7819095393853
84.0067082220476
83.6682097535983
83.3502907952475
84.7921671534566
84.6177233630519
85.5272285803507
86.257376010466
85.8379708105654
90.4486274764873
92.9189540874921
92.2018533925392
92.8523265694735
93.213919782228
93.7360152833348
93.7802913928875
94.3737111580383
94.4135478153586
94.7836370101692
94.9802296969915
94.8731626893331
95.0566677115172
95.7763047909061
95.7406951862365
95.825187618375
95.7536574264084
96.276435494164
96.3928781432609
96.6095065974912
96.8838308481141
97.5027405122298
97.5326158392171
97.8264243042067
98.2640393603603
98.2935063020356
98.7902077821682
98.7972667416297
99.1695096393427
99.5594814800158
99.7296654707296
100.29553108442
101.689527609752
102.75789307215
102.65503022665
103.227114231435
103.59656407432
104.035602910707
104.132089564391
104.01332055466
104.587260285639
104.884917033499
104.777392897175
105.441810334587
105.471950069419
105.948164677554
105.98510081924
106.149613876618
106.363825317703
106.794344645491
106.847990851312
105.082443625895
107.620559923272
107.146169757492
107.849678188004
108.16969418183
108.79921697704
108.771740530523
109.052529453263
109.273295262503
109.30554261113
109.548338702145
109.181735255362
109.885576600787
109.556701963046
109.58798898575
110.785340942433
110.547501169702
110.988342810148
110.898386069204
111.416022557055
111.193928920898
111.589384486236
112.143258429868
112.228051950208
111.961603154166
112.642845819199
112.701392482884
113.517251031512
113.007481973635
113.538993646484
113.003163485172
113.00725301167
113.264139020672
113.838766735022
113.96386810312
114.142391367369
114.193903367351
114.750667600202
114.444523262757
114.642921372603
114.895629780308
114.996315735553
115.299712740883
115.017005597459
115.49760870385
121.430881101849
117.937128911186
118.530935468687
119.312259109662
118.434568776598
121.140428016967
118.886868637163
117.732131167898
117.64066816266
118.011301605514
117.320338853893
117.713278938831
116.989288347377
117.081263086007
117.245625593344
116.651348376271
116.262201665664
116.77090193247
115.86055076778
114.930772102117
114.705844055193
115.242031730103
114.8310362815
115.948229719529
115.712044042401
115.446047024788
115.449309518648
115.799374750002
116.319190801485
114.946377653921
115.281709503003
115.828012108745
118.397609015136
117.153352119882
117.638936089192
118.052280891796
118.251637858135
117.393248930049
117.541696687708
116.977137207335
116.470408098752
118.445092095398
118.0936383201
116.722117612189
117.130073343018
117.054001306368
118.193822698303
117.120564979369
117.034783272562
118.583681345286
116.869348589605
116.997503231363
116.870532595947
119.570577450256
118.779957940329
119.451931430876
118.43117247455
117.048582668322
119.173979547677
118.870572088551
118.348797934174
119.179399427435
118.858083248301
118.899817810796
119.498946236617
117.824796426294
118.966752764155
118.972403900558
116.9891475854
117.787141739648
120.050782056714
119.064418067788
118.858119529837
117.613951220791
119.378872599239
119.144284690989
120.961576144328
119.423307655189
119.809386956519
120.734052774801
119.359507038006
120.829410138437
120.634021497591
120.508974866313
121.051324194263
121.37090117917
122.659314173737
122.998089088664
122.582499826078
123.017457044784
123.264196196594
123.978785364019
124.700033535274
125.501433730271
125.714548124579
126.236835101321
127.333157640113
127.433307906883
128.898384650264
129.431031082111
129.63458560714
130.250991003603
130.740636937325
131.724716252613
131.900314215903
133.21006524917
134.147591202885
134.713586232004
136.013235417338
137.053735452546
137.764572226968
138.899075864638
140.267602057667
140.966260708624
141.479737761889
142.40756844624
144.020145542987
145.018485641546
145.78816607686
147.68550395572
149.189037443874
149.948492689289
150.87090455643
152.145656357548
153.626937697091
154.56273015706
155.887577779039
157.287912792064
156.490194525884
159.422046271904
159.878264490993
161.81047921299
163.455340380137
164.554836605652
167.380752833894
168.741441998652
168.677966377472
175.592912061414
172.105906482183
173.152224820996
174.259912777721
175.66684521249
176.857004318053
178.144524793015
184.123512306111
180.443441780664
181.769528270674
183.994946805738
184.256763403599
186.093083099294
187.574293937371
190.57717670261
189.791581204574
191.538948819447
192.193182115207
195.66346496502
197.033842631266
204.52990384005
197.0110254961
198.137479407939
199.839625797887
202.286237857301
203.15498045021
203.829845191035
205.072796118913
206.437767777385
207.046867211733
208.158973692951
209.367013615753
210.717915013264
211.853151973223
212.870812900938
213.496111482725
214.104548083298
215.606788099719
216.587771062518
218.227813748268
218.702011303788
219.570416687626
221.335340674484
223.868128477618
222.382126647128
223.152252173708
223.373389976072
225.202257385082
225.853831231598
229.424719998122
