flutesTestX_1,flutesTestX_2,flutesTestX_3
0.108770025527347,1.22147227053699,4970921.33270086
0.109967125604594,1.22714119866496,5079352.20262952
0.107083414082688,1.2219268806685,5232099.886088
0.110198525444226,1.23029608445812,5461597.03764476
0.106531476620056,1.22450387621583,5683253.30509672
0.106038007216535,1.22853812190546,5925158.8303954
0.101340026361104,1.24627712954058,5157919.91030491
0.106729718827123,1.2481722927833,6087914.08857028
0.103990551956824,1.24568924354839,6283126.73552705
0.104259138110438,1.25198019414846,6402613.43969852
0.106119329461175,1.24573103816063,6457756.70020128
0.103742441917413,1.23993515117191,6570562.05911282
0.101076900117414,1.24732352423446,6578154.52136598
0.104789659852712,1.24317185652363,6628915.74057618
0.10290908894327,1.24771288695748,6705769.10901697
0.10141487641536,1.24449479024764,6918074.62730012
0.10265267140785,1.24574733327464,6986076.30154167
0.108478537339067,1.24474285204839,5694149.54495758
0.103121575041639,1.25021872557252,7197131.29502976
0.103762732854349,1.24391349325757,7193601.60300202
0.104396036769864,1.2482623297261,7393321.23920136
0.105759602891381,1.24698045083224,7570154.43096595
0.104546914478788,1.24802527951154,7845425.1409221
0.105186388646788,1.24998300866846,8021987.9430357
0.104026875807139,1.24658408471059,8245533.98079974
0.108331253656199,1.24765165002742,8417952.23801784
0.106573485017571,1.24651542144298,8752043.18016676
0.108544070312084,1.25080228635622,8815906.3401711
0.109446052240251,1.24801323223565,5891245.95162609
0.109523115912743,1.24893998799426,9087951.46574394
0.11190806300635,1.24557598002718,9366268.21466168
0.110488727973497,1.25054634445425,9568683.77962041
0.113966181095978,1.2464498817334,9749801.33537126
0.116860468674169,1.24606323869164,10056590.7055599
0.113949716597719,1.24874757290105,10291263.5370614
0.116991597683885,1.24801455226333,10791590.3062864
0.11405081365144,1.24724860307458,11046500.7024441
0.110246037094118,1.25032348362501,11472496.4810529
0.113903171799619,1.26411350531679,10458534.1601646
0.113109217481673,1.2617768238473,11592370.4888036
0.112778037303142,1.25893990649489,11705123.1278836
0.114532131202646,1.26122412100684,12065577.8953183
0.11582813169,1.2617686160064,12238608.2695265
0.115350867181609,1.26154588263898,12602836.1157973
0.113834738144133,1.26982687849413,12718303.1671107
0.115842909849543,1.25820790288512,13036809.6730484
0.115491477577131,1.26254435219575,13255526.4158611
0.116109921080184,1.26005881324771,13445277.4369869
0.11612622620784,1.26034106090766,13656497.6865019
0.112805291312345,1.25532821871314,10896799.9305352
0.114677793290197,1.26058439178715,14013383.1600878
0.114848838054836,1.26470939372941,14177228.1145507
0.11279684632186,1.26013353251621,14469879.5552535
0.112544362459986,1.26858707339628,14845617.2120727
0.114692371406961,1.26026032952847,15156353.7023188
0.114500427644299,1.26557809500313,15379725.8722632
0.113957825483798,1.263608540263,15792119.8071612
0.113250814023753,1.2595360728897,15989573.9590372
0.111702587070615,1.26479040615354,16424208.4887588
0.11203473163941,1.25939586794119,16613300.6738488
0.112189218425226,1.25766347214133,11181624.3486783
0.110586291007611,1.26247200464739,17235526.1024459
0.114577066038744,1.26241079300815,17447583.8202875
0.111530928883242,1.26123708951492,17694991.264706
0.112408090877929,1.26064792710429,18072995.5095842
0.112662174145968,1.26357596445276,18473507.9728146
0.111099301187477,1.26076785667503,18842098.7740189
0.112657721499658,1.26171572008808,19391651.4033401
0.111597145581607,1.2596851402532,19926407.53671
0.109668815602882,1.26308609902327,20656598.5353432
0.114560513794511,1.26490088842212,19846675.3664903
0.117393774687943,1.25806515866126,21969711.1831709
0.115861047537104,1.26606752413284,22525288.8494824
0.120148484228366,1.2664760860853,22735368.5313356
0.116947001593328,1.26409027374014,23446004.3029556
0.123185401376454,1.25883492926329,23722289.1086621
0.116260011979537,1.25550137427238,24454092.6741351
0.123364731502821,1.26014594528731,24528918.6813464
0.116080068202686,1.26375211218118,25485724.2261156
0.119121916824233,1.25919797676484,26091312.38879
0.115509623601957,1.26421714895306,26633234.2330137
0.111200415949644,1.25628649330448,20774718.4495578
0.119410325079975,1.25932904666259,26748359.0655751
0.118275661848205,1.26310004418107,26468788.0816448
0.115748899681843,1.26441302743672,28107868.9590014
0.112350588037802,1.26419460307078,29106044.6873555
0.118289853907339,1.26574238791781,28672142.4171147
0.118716470477674,1.26386805701391,29058839.2942244
0.122005513522234,1.26804067935207,29404769.4492515
0.116311864527916,1.25968373134207,30041799.1720714
0.116160126088255,1.26340953363347,31103348.3731512
0.116975934258575,1.25599915071141,21446456.3999324
0.119070680101045,1.26197647810945,30683440.0522063
0.114075493278777,1.26072041356185,31820595.8377808
0.117922438587914,1.26415812800245,32151302.425627
0.113420474080987,1.25975267055865,33379938.6149879
0.117133067737149,1.26362026197272,33982818.6120342
0.113850552910369,1.26233131714713,34842848.0763177
0.11395490918924,1.26801320845639,35530636.3650166
0.116582691589786,1.26372777090919,35908209.8119449
0.112049733896427,1.26172062815289,36947524.399791
0.111858162776737,1.26276782055798,38224875.2907199
0.113540595101963,1.27879083043569,38155282.1877643
0.109377412888991,1.26536920924601,38650886.0813828
0.11002174314822,1.26741394336174,39656656.8909285
0.108673380713474,1.26620051820851,40674703.8309184
0.109687231835753,1.26632005201975,41660577.2345025
0.110077145123216,1.26986966013485,42638103.7692757
0.109161890106576,1.26848669788052,44019878.1142403
0.111771416611178,1.26360636471943,44424886.2831843
0.109529063471373,1.26794634059797,45767561.8052329
0.109363023344768,1.26888240490416,46995592.0303058
0.108322436103534,1.26584810482914,46401650.0113562
0.109665485956332,1.26088286206048,37889873.8240425
0.109512031729276,1.26576040319708,46751108.0485599
0.109375495481379,1.26520343347529,47356333.6200951
0.109960119517154,1.26917603202294,49017782.5178148
0.116709565094725,1.26695890506517,49773690.8438179
0.115585395377218,1.26601644042308,50969101.378038
0.114987494974934,1.26825864026661,51474629.730833
0.115717773781615,1.26802601335422,53191882.8112411
0.111467726398539,1.26539280734298,54481236.0363736
0.116879116961233,1.26729803240609,55016578.5741995
0.1147982828237,1.26245451276105,53865582.0961679
0.108398182083994,1.2640003980054,37993146.9893162
0.117895444325807,1.26835765016523,56297916.1572486
0.121200521019546,1.26334631944225,57132866.695728
0.117538031427899,1.26456502665576,57974153.9733953
0.120324098460455,1.26509688207086,59160038.1631869
0.12356511012836,1.26513748052975,59957443.0496428
0.12389495218074,1.26618556861114,61502357.0392864
0.123994525388448,1.26598960568935,63157328.7152102
0.1211684009687,1.26654752244714,64279402.7715834
0.12424735561824,1.26552242778909,65715566.3945587
0.119484185443753,1.27066680808259,59561912.9095378
0.123618352159338,1.26387924494088,59825848.7102104
0.125218270248319,1.26867306311352,60273324.6125165
0.128359192373744,1.26350021450113,61516274.0108642
0.131849905713071,1.2651993664926,62105125.4721249
0.136027967719809,1.26563957142003,63353373.4083542
0.142725626800607,1.26599302545996,64052326.3737439
0.148362090092269,1.26111619429804,64520811.7911927
0.154604070723368,1.26659681726559,63646332.3818173
0.155290059291137,1.26523212496527,63413528.9225218
0.155679607052054,1.26766143585085,61578640.2946559
0.120338800278758,1.25865253507557,59095575.9288196
0.166600267652282,1.25947891739028,61136864.0181772
0.170766666785113,1.26306097003833,60669468.6538092
0.175640349064526,1.26087262442384,60939844.3436983
0.180984501784862,1.25950121373184,61421786.0017888
0.186932715513404,1.25982302510309,62383205.1965199
0.19366562026982,1.26235186483124,62495278.6400463
0.199620285460302,1.2615684467403,63444470.2106206
0.2088734720736,1.26154576736019,63022879.5776313
0.216536651867177,1.26283790275021,63655814.7342712
0.221142299495655,1.26203550140069,63249347.1428031
0.120396237045956,1.2579818932472,58246613.9834269
0.226916813049577,1.26138315436833,63137393.1285449
0.234498093802682,1.25937878823482,62792210.1418988
0.2420014366636,1.2615428195828,63800829.0686781
0.251372866973717,1.260566174611,64682456.230754
