pred_train_a
37.541338000452
37.9862296664928
42.6691401273534
48.3293207816204
43.8066728786988
47.9201912991637
50.4140029290941
51.5155880274492
51.3929140306263
54.8492280152347
51.9206783350815
50.2301022933647
54.1385948297678
55.5982782760861
54.6085781526642
54.0342210155646
54.4812216896042
54.7701461441185
58.7547590677969
56.3042168234946
61.5478518563309
63.3241716985756
63.0032761001088
64.1967726434655
65.2464048411277
67.3502388208132
66.1533608855422
66.5972247092808
65.6048099788117
67.5248727398053
67.2231538009155
69.0910957963158
65.6423253733859
66.9351634974642
64.9473739096735
65.9401310302826
68.2916196200731
67.3152988786691
67.2935680133258
67.6413153792834
69.0004780046732
68.9975554936317
69.0386602742255
69.5919944068218
70.0715071223758
73.0847371172902
71.7536917253552
72.0218470964989
72.133249244919
72.522986058483
73.2844109912495
73.0783901942537
73.8551533704774
73.8803481698212
74.2204226808556
74.6809926676555
76.3373282438018
76.9100448822738
77.1815428584891
77.4304243620934
76.67096025654
78.0362381521195
77.2931743527394
78.8560704818757
80.1392696057039
80.1880773389004
79.6988890909768
80.3078723368097
80.1100205797686
80.4737114172414
81.2433978198012
83.1687662065593
83.2090411070615
82.1090645213255
82.2086247971013
84.1960175271922
84.8110326316096
84.3656361536503
84.2877038963578
85.4416934204585
83.7960771501511
85.1671746387224
86.0562479256976
85.9801825655025
85.990176299563
87.8012936533258
87.0580175587776
86.5318702334237
89.2192906901415
88.926132231153
87.8889976358245
89.4997670509214
89.6700796481995
88.4293184039055
86.8782119519036
88.6319891703814
91.8580925159808
92.1955130035977
91.5563589936049
91.7812206990245
92.9674061978853
92.0175107206289
91.7879576656506
92.8698169638278
91.8371549619459
92.5803288097654
92.0630403910839
93.4810131396133
92.2131253596976
92.6185770131289
93.5895949419958
93.6364130306173
91.8836438622373
93.5272175628143
93.3994080136044
93.3236501125663
93.9575831686483
94.6601419286439
94.1880087417843
93.9101976988537
94.3014635371003
93.7013369989079
93.9526822523094
95.7565160621814
93.9359532819038
94.1289222867626
95.0515419438371
95.027180081649
95.2322191308418
96.144720373174
96.286658131593
96.4320129088151
96.9207897348865
96.4584299804484
96.9432690356269
97.7042336891008
97.2748260104468
97.7916586208923
97.1443029688426
97.6569323388029
96.8407154384028
96.9052360713501
96.9182498485298
97.8718379650105
96.5073304993812
97.8150656167
96.9197899460092
96.7816572006522
98.4599744643566
97.3339637860298
98.6851281062653
96.5895496409312
97.0890983787205
96.9912192358543
96.0501302400725
96.8864815435405
97.4875119990409
96.856846694221
96.4661138141405
97.1262856018199
98.0157864575843
98.1158202943951
96.6871544013839
98.1983550125217
98.5324310331124
99.5701501845922
97.8853593769332
98.5510683911891
98.4637506390609
97.3799196055478
100.280320897826
99.7272766390399
99.4259598236805
98.4263579208177
98.3213219853602
98.4852258442609
98.1177863309163
98.3932515823771
97.9495932621466
97.1326470607518
96.7337513395195
97.4052906203798
96.7695513518699
97.0323882121517
97.8754471464044
96.5774240779234
95.3552872826324
95.4014035290789
96.8207568400954
96.2987142926014
98.0224451935854
97.0237380009079
98.4010372469689
97.4997146454149
97.8339484288936
99.741455169299
95.9227027764567
99.7909358358188
98.3412542500652
97.3216436615453
97.9202032136249
98.9891318057139
97.853048214793
97.8661786573789
99.7915115552438
98.9245945558586
100.800875497356
100.063618919401
100.262225279258
103.40342767021
101.365836873946
101.627556991343
103.280658826925
100.718180958811
101.704641476328
101.734126228278
103.49306936723
105.139604404211
104.371860807978
103.464752813905
103.608884516054
105.193150664896
105.960090635755
107.955169119057
108.716858591062
109.629999623496
108.682029715292
109.243529733749
109.954830056586
110.773316187352
111.516123008779
111.696891200079
113.121840865101
113.399153210176
114.023288500828
115.002724472876
116.161823887899
117.18670350798
117.324212933846
118.995900806154
119.847904892867
121.250039349346
122.182898372868
123.470418235583
124.939883446548
125.53236861042
126.561755657399
128.107432189766
129.201425809164
130.375102800628
131.646261929343
132.301548005148
132.478933802898
134.486070246424
135.684192942587
137.113799068072
137.498617676384
139.973189811604
140.752934798002
141.33663032461
143.051493930423
143.567667970353
144.384801363279
147.331731737492
148.433693031367
148.661417325238
150.923879792877
153.280904969672
153.641044369437
154.776256790207
155.779760201182
158.117440043263
158.308968544651
160.843058876743
162.327952261084
163.092716242863
164.99325581125
166.151312818767
167.654987637057
168.507101448208
170.235039345693
171.223195157804
172.871633991567
173.355239642118
175.541655933021
176.393644739321
178.190111688928
180.23803175163
179.203075975183
181.562499020542
183.647801661955
184.760914259055
185.894841209568
186.147778863648
187.392679650335
188.409077786608
189.47566135817
191.238026094129
192.564554464181
193.771832435272
194.717241102764
194.782005668765
196.384019568994
196.744843921891
197.264237915992
199.422642378458
201.079059212535
203.910397830092
207.002474991602
207.125434088135
207.589739213324
208.032941424292
208.975391621095
209.431614618909
210.127463275596
