pred_train_b
23.8654282085773
51.5919687359308
69.7906829161357
71.0239290151377
69.6545051944285
72.1620094512356
71.3023399126388
72.4444911259246
72.4445747128826
74.3962104909407
75.3927813115547
75.6136659307461
73.1395873942294
75.7660691358868
75.9454736880282
76.291304940721
75.5788398563016
77.6921733491141
78.5083072448622
78.0430626915489
77.7442387409567
79.4802203697532
80.2087420617739
79.9062937876323
81.2752616448022
80.3013011545955
80.595398062426
81.8360879053846
81.3620781453861
83.4200404281605
84.5979335171727
83.5560680091716
83.3416159200509
83.6179764256455
85.6294464123798
85.3014930579271
86.6157586521973
85.6808114846297
86.4342318491388
85.3698112931362
86.1087801122614
86.409135224009
86.8571601005607
88.7385220785473
89.2450438867629
88.3027908543498
89.3623156142474
89.9375820784057
91.2578419624543
91.0675302232026
91.9146061426679
93.3145071816479
92.6226637863388
92.2432675107411
93.0159951436702
94.0560910265475
93.1681793394102
94.6433430216162
93.8274432185825
95.441101759928
94.4689256817231
95.0889718852969
95.4776614380316
95.6997617833437
101.022682019696
97.1763708678748
99.6669873582234
99.988449162863
99.313328282879
100.360583026973
98.379239341286
98.5435851720357
99.5006096667128
99.7143262621526
100.132293324006
100.639679170025
100.828447871302
101.143213121072
101.372629066592
102.572903872858
101.561371672232
102.678382824209
102.334793973042
102.248817371958
103.163478734071
102.358231313907
104.157919930167
105.826794169857
104.711303712035
104.197385050968
104.657718562317
105.446602888619
105.009805803391
105.366863675475
104.569953683633
105.500862308165
106.806858972777
106.103589640538
108.232369274594
107.189211146937
107.981232327449
107.886916998754
108.322395483326
108.075757371728
108.337811041001
109.205835781003
109.133030709514
108.424680365012
109.839047550803
109.694592427752
110.766857241802
109.588236625972
111.184267489901
109.487376395033
109.986554262264
110.805785103797
111.345985816939
111.6061304017
111.858217038738
111.910222143736
112.524607245299
111.520462344534
112.427826897381
112.705980361663
113.079615982238
113.552795578923
113.234184957864
113.4257216414
119.985635835696
116.818201190451
117.724232921108
118.972348471105
117.49433254001
120.749199549248
118.830865099574
115.531687836227
115.14722829386
116.612390896279
115.215130478494
114.755687922241
113.519202817869
114.375774878571
115.50520563819
114.566576925061
113.573715048942
114.929750425937
114.736879499405
114.13469898942
114.543607027985
113.945443181947
114.891838972595
113.815363518288
114.042571788004
113.5729391304
114.002678415262
115.539112179418
115.388098162544
115.348205249888
114.067217925558
114.98606327198
119.07938707958
119.306770437522
119.422936456577
119.585585481757
119.621357910782
119.902972703302
120.068355818589
120.290777694916
120.367109790584
120.282940664624
120.757543329295
121.115254660944
121.180801668607
121.380631753589
121.472951273893
121.597184296474
122.020683687718
121.658285066075
122.16197622948
122.315167104017
122.48320985423
121.173552952793
122.167162230244
122.192323712806
122.532584437701
123.495273454949
123.22565655114
122.713546472295
123.438935571533
123.36355760582
122.550550907733
123.464098065413
123.746263820834
125.421517459007
123.71472438619
124.874354284469
125.717541097026
125.910210370946
124.61939907774
125.907013465985
126.352033887834
127.173787557908
127.243836234675
126.737739434935
125.444152598444
127.539818230509
128.765657251379
128.830012596148
130.040020931801
130.788119434728
131.787626329697
131.736921284255
132.003227083175
132.610237357382
132.514660213861
132.747505722208
133.829017206631
134.868252068602
135.309344930233
135.479217850637
136.56961729649
137.338431796154
136.886394599619
137.682383527347
129.718281562722
128.609505818061
129.204186023672
129.825566629097
129.914429141044
130.947680969343
131.419805681154
132.332318248013
132.527308217947
133.924685046664
134.874286630043
135.509142185092
136.665992973548
137.864073961972
138.809170810591
139.979215639651
139.9867763528
142.078258629318
142.420881692443
143.411586730802
145.385015223501
145.962851690766
146.667171414964
148.413690403455
149.879788002039
150.341676259067
152.224064267328
154.26781909449
156.579076924055
156.856660652224
157.048474131774
158.88803542136
164.976783183458
170.006043105261
168.901993648877
168.593771710779
170.446963282505
171.586210705369
172.756360360923
172.65407582735
170.511130770305
178.551679584657
175.704347346307
177.088127894695
178.862231463375
181.412332390194
182.750097406522
183.702345175537
189.255929318472
186.313970713419
188.275547808457
191.51335940878
191.196172278193
192.575601918363
195.217719430885
199.217529040916
196.099298415426
197.860268730678
199.134908717683
203.964674971005
204.918997473956
207.632109917902
206.20047440761
204.99505743189
203.291440469015
205.693242534934
206.291030506667
207.304614644037
208.764172043186
210.118153392587
210.459267144025
211.97090656306
212.5633917933
215.450554036731
214.017887990339
214.120077982861
219.134327102004
215.575463465155
216.395167980194
216.919985679781
221.703331773969
217.988058481654
218.647026895522
220.710141253441
224.600836891263
221.774256770357
222.340357389397
223.288199274144
223.583557602589
224.2014231359
228.342786383173
